t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.8200,0.021974,-0.582183,1.460772,0.021974,-0.582183,1.460772
1.8250,0.023703,-0.584817,1.459806,0.023703,-0.584817,1.459806
1.8300,0.025433,-0.587451,1.458839,0.025433,-0.587451,1.458839
1.8350,0.027164,-0.590087,1.457870,0.027164,-0.590087,1.457870
1.8400,0.028895,-0.592723,1.456900,0.028895,-0.592723,1.456900
1.8450,0.030627,-0.595359,1.455929,0.030627,-0.595359,1.455929
1.8500,0.032359,-0.597997,1.454957,0.032359,-0.597997,1.454957
1.8550,0.034092,-0.600635,1.453983,0.034092,-0.600635,1.453983
1.8600,0.035825,-0.603274,1.453008,0.035825,-0.603274,1.453008
1.8650,0.037559,-0.605913,1.452031,0.037559,-0.605913,1.452031
1.8700,0.039293,-0.608553,1.451054,0.039293,-0.608553,1.451054
1.8750,0.041028,-0.611193,1.450075,0.041028,-0.611193,1.450075
1.8800,0.042763,-0.613834,1.449095,0.042763,-0.613834,1.449095
1.8850,0.044498,-0.616475,1.448115,0.044498,-0.616475,1.448115
1.8900,0.046233,-0.619117,1.447133,0.046233,-0.619117,1.447133
1.8950,0.047968,-0.621759,1.446150,0.047968,-0.621759,1.446150
1.9000,0.049704,-0.624401,1.445166,0.049704,-0.624401,1.445166
1.9050,0.051440,-0.627044,1.444182,0.051440,-0.627044,1.444182
1.9100,0.053176,-0.629686,1.443196,0.053176,-0.629686,1.443196
1.9150,0.054912,-0.632328,1.442210,0.054912,-0.632328,1.442210
1.9200,0.056648,-0.634971,1.441222,0.056648,-0.634971,1.441222
1.9250,0.058385,-0.637613,1.440234,0.058385,-0.637613,1.440234
1.9300,0.060121,-0.640255,1.439246,0.060121,-0.640255,1.439246
1.9350,0.061857,-0.642897,1.438256,0.061857,-0.642897,1.438256
1.9400,0.063593,-0.645539,1.437266,0.063593,-0.645539,1.437266
1.9450,0.065329,-0.648180,1.436275,0.065329,-0.648180,1.436275
1.9500,0.067065,-0.650821,1.435284,0.067065,-0.650821,1.435284
1.9550,0.068800,-0.653461,1.434292,0.068800,-0.653461,1.434292
1.9600,0.070536,-0.656101,1.433300,0.070536,-0.656101,1.433300
1.9650,0.072271,-0.658740,1.432307,0.072271,-0.658740,1.432307
1.9700,0.074005,-0.661379,1.431313,0.074005,-0.661379,1.431313
1.9750,0.075739,-0.664017,1.430319,0.075739,-0.664017,1.430319
1.9800,0.077473,-0.666655,1.429325,0.077473,-0.666655,1.429325
1.9850,0.079206,-0.669292,1.428330,0.079206,-0.669292,1.428330
1.9900,0.080938,-0.671929,1.427335,0.080938,-0.671929,1.427335
1.9950,0.082670,-0.674565,1.426340,0.082670,-0.674565,1.426340
2.0000,0.084401,-0.677200,1.425344,0.084401,-0.677200,1.425344
